a : 913.0000, 0 -> 2
b : 969.0000, 0 -> 4
c : -945.0000, 0 -> 1
d : 342.0000, 0 -> 1
a : 558.0000, 1 -> 1
b : -198.0000, 1 -> 4
c : -394.0000, 1 -> 4
d : -822.0000, 1 -> 0
a : -50.0000, 2 -> 0
b : -138.0000, 2 -> 2
c : 773.0000, 2 -> 3
d : -128.0000, 2 -> 0
a : 744.0000, 3 -> 5
b : -60.0000, 3 -> 0
c : -93.0000, 3 -> 5
d : -282.0000, 3 -> 4
a : -499.0000, 4 -> 4
b : 657.0000, 4 -> 2
c : -509.0000, 4 -> 1
d : -25.0000, 4 -> 3
a : -210.0000, 5 -> 3
b : 227.0000, 5 -> 4
c : 953.0000, 5 -> 2
d : 89.0000, 5 -> 4
d : -958.0000, 0 -> 4
a : 198.0000, 0 -> 5
c : -796.0000, 1 -> 2
c : -442.0000, 1 -> 5
c : 641.0000, 2 -> 1
b : 396.0000, 2 -> 3
d : 350.0000, 3 -> 3
c : -961.0000, 3 -> 0
a : 314.0000, 4 -> 1
d : 373.0000, 4 -> 1
a : -777.0000, 5 -> 1
c : 517.0000, 5 -> 1
