a : -456.0000, 0 -> 1
b : 955.0000, 0 -> 1
c : 103.0000, 0 -> 4
d : -434.0000, 0 -> 2
a : -624.0000, 1 -> 5
b : -472.0000, 1 -> 3
c : 791.0000, 1 -> 0
d : -221.0000, 1 -> 4
a : 83.0000, 2 -> 4
b : 824.0000, 2 -> 3
c : 352.0000, 2 -> 2
d : 547.0000, 2 -> 6
a : -463.0000, 3 -> 3
b : 815.0000, 3 -> 1
c : 44.0000, 3 -> 5
d : 996.0000, 3 -> 5
a : -339.0000, 4 -> 4
b : -438.0000, 4 -> 7
c : -295.0000, 4 -> 3
d : 708.0000, 4 -> 7
a : -154.0000, 5 -> 3
b : 966.0000, 5 -> 7
c : -913.0000, 5 -> 3
d : 640.0000, 5 -> 2
a : 672.0000, 6 -> 4
b : -66.0000, 6 -> 5
c : -982.0000, 6 -> 3
d : 773.0000, 6 -> 6
a : -741.0000, 7 -> 6
b : -927.0000, 7 -> 3
c : 640.0000, 7 -> 6
d : -245.0000, 7 -> 7
a : 767.0000, 0 -> 0
a : -832.0000, 0 -> 7
b : -885.0000, 1 -> 1
d : 555.0000, 1 -> 2
b : 29.0000, 2 -> 6
b : -421.0000, 2 -> 0
a : 323.0000, 3 -> 6
b : 272.0000, 3 -> 7
a : 307.0000, 4 -> 0
b : -74.0000, 4 -> 5
d : -970.0000, 5 -> 0
d : -151.0000, 5 -> 4
b : 595.0000, 6 -> 6
c : -528.0000, 6 -> 2
a : -216.0000, 7 -> 7
b : 151.0000, 7 -> 1
