a : -932.0000, 0 -> 2
b : -903.0000, 0 -> 0
c : 38.0000, 0 -> 2
d : 914.0000, 0 -> 0
a : -849.0000, 1 -> 1
b : 587.0000, 1 -> 0
c : -28.0000, 1 -> 2
d : -332.0000, 1 -> 4
a : -757.0000, 2 -> 0
b : 76.0000, 2 -> 1
c : 782.0000, 2 -> 2
d : -903.0000, 2 -> 4
a : -934.0000, 3 -> 1
b : 480.0000, 3 -> 3
c : 327.0000, 3 -> 2
d : -367.0000, 3 -> 2
a : -679.0000, 4 -> 1
b : 791.0000, 4 -> 2
c : 768.0000, 4 -> 3
d : 351.0000, 4 -> 0
c : -914.0000, 0 -> 0
d : -815.0000, 0 -> 4
a : 30.0000, 1 -> 0
d : 30.0000, 1 -> 1
c : 707.0000, 2 -> 1
d : 999.0000, 2 -> 3
d : 690.0000, 3 -> 3
c : -770.0000, 3 -> 0
b : 930.0000, 4 -> 3
a : -759.0000, 4 -> 4
