a : -540.0000, 0 -> 0
b : -108.0000, 0 -> 2
c : -464.0000, 0 -> 3
d : 828.0000, 0 -> 0
a : 972.0000, 1 -> 3
b : 233.0000, 1 -> 0
c : 863.0000, 1 -> 1
d : -60.0000, 1 -> 1
a : -416.0000, 2 -> 2
b : -210.0000, 2 -> 2
c : 605.0000, 2 -> 1
d : -104.0000, 2 -> 3
a : -504.0000, 3 -> 2
b : -175.0000, 3 -> 2
c : 280.0000, 3 -> 3
d : 909.0000, 3 -> 0
c : 0.0000, 0 -> 1
a : 19.0000, 0 -> 1
a : 506.0000, 1 -> 1
b : -144.0000, 1 -> 3
d : -661.0000, 2 -> 2
b : -786.0000, 2 -> 0
c : -184.0000, 3 -> 1
a : 449.0000, 3 -> 1
