a : -942.0000, 0 -> 3
b : 186.0000, 0 -> 0
c : 322.0000, 0 -> 0
d : -906.0000, 0 -> 1
a : 67.0000, 1 -> 3
b : -730.0000, 1 -> 2
c : 923.0000, 1 -> 2
d : -632.0000, 1 -> 1
a : 782.0000, 2 -> 3
b : -989.0000, 2 -> 0
c : 632.0000, 2 -> 2
d : -308.0000, 2 -> 2
a : 999.0000, 3 -> 0
b : -854.0000, 3 -> 3
c : -414.0000, 3 -> 3
d : -858.0000, 3 -> 3
d : 429.0000, 0 -> 2
c : -492.0000, 0 -> 3
a : 891.0000, 1 -> 1
d : -267.0000, 1 -> 3
d : 49.0000, 2 -> 1
b : 928.0000, 2 -> 2
a : -822.0000, 3 -> 2
a : 764.0000, 3 -> 1
