a : -200.0000, 0 -> 0
b : -466.0000, 0 -> 0
c : -739.0000, 0 -> 3
a : -127.0000, 1 -> 5
b : 626.0000, 1 -> 0
c : 13.0000, 1 -> 5
a : -473.0000, 2 -> 1
b : 910.0000, 2 -> 3
c : 175.0000, 2 -> 3
a : 176.0000, 3 -> 4
b : 427.0000, 3 -> 2
c : 786.0000, 3 -> 5
a : 767.0000, 4 -> 0
b : -760.0000, 4 -> 3
c : 542.0000, 4 -> 1
a : 127.0000, 5 -> 1
b : -43.0000, 5 -> 1
c : -797.0000, 5 -> 1
b : 540.0000, 0 -> 4
a : -27.0000, 1 -> 3
b : -896.0000, 2 -> 4
c : 878.0000, 3 -> 0
a : 967.0000, 4 -> 3
b : 499.0000, 5 -> 3
