a : 67.0000, 0 -> 3
b : 79.0000, 0 -> 4
a : 504.0000, 1 -> 7
b : -850.0000, 1 -> 7
a : -510.0000, 2 -> 1
b : -577.0000, 2 -> 2
a : -554.0000, 3 -> 2
b : 736.0000, 3 -> 7
a : 596.0000, 4 -> 1
b : -855.0000, 4 -> 6
a : -965.0000, 5 -> 7
b : -32.0000, 5 -> 3
a : -234.0000, 6 -> 5
b : -754.0000, 6 -> 4
a : -275.0000, 7 -> 7
b : -763.0000, 7 -> 0
b : -913.0000, 0 -> 7
b : 136.0000, 1 -> 2
a : 138.0000, 2 -> 5
a : -350.0000, 3 -> 5
b : -82.0000, 4 -> 1
a : 203.0000, 5 -> 5
b : -652.0000, 6 -> 2
b : 752.0000, 7 -> 2
