a : -26.0000, 0 -> 0
b : -553.0000, 0 -> 0
c : 793.0000, 0 -> 2
d : 890.0000, 0 -> 1
a : -281.0000, 1 -> 3
b : -562.0000, 1 -> 3
c : -194.0000, 1 -> 1
d : -950.0000, 1 -> 1
a : 800.0000, 2 -> 0
b : -543.0000, 2 -> 2
c : -807.0000, 2 -> 3
d : 633.0000, 2 -> 3
a : -599.0000, 3 -> 2
b : -531.0000, 3 -> 2
c : -797.0000, 3 -> 0
d : -418.0000, 3 -> 1
c : -38.0000, 0 -> 0
a : 676.0000, 0 -> 3
d : 617.0000, 1 -> 0
d : -892.0000, 1 -> 2
d : 996.0000, 2 -> 0
a : -484.0000, 2 -> 2
a : -882.0000, 3 -> 3
d : 602.0000, 3 -> 0
