a : -817.0000, 0 -> 4
b : 772.0000, 0 -> 4
c : 518.0000, 0 -> 3
d : -15.0000, 0 -> 2
a : 146.0000, 1 -> 2
b : 474.0000, 1 -> 2
c : -715.0000, 1 -> 3
d : -204.0000, 1 -> 4
a : -427.0000, 2 -> 2
b : 239.0000, 2 -> 3
c : 378.0000, 2 -> 0
d : -137.0000, 2 -> 4
a : -221.0000, 3 -> 2
b : 9.0000, 3 -> 2
c : 224.0000, 3 -> 4
d : -99.0000, 3 -> 2
a : 305.0000, 4 -> 1
b : 710.0000, 4 -> 0
c : 10.0000, 4 -> 1
d : -388.0000, 4 -> 2
d : 90.0000, 0 -> 4
d : -378.0000, 0 -> 3
c : 828.0000, 1 -> 4
c : 517.0000, 1 -> 2
b : -239.0000, 2 -> 0
b : -447.0000, 2 -> 1
a : -343.0000, 3 -> 3
b : -801.0000, 3 -> 4
a : -990.0000, 4 -> 4
b : 799.0000, 4 -> 4
