a : -633.0000, 0 -> 2
b : 345.0000, 0 -> 0
c : -575.0000, 0 -> 0
d : 920.0000, 0 -> 0
a : -231.0000, 1 -> 3
b : -760.0000, 1 -> 3
c : -662.0000, 1 -> 2
d : 928.0000, 1 -> 1
a : -590.0000, 2 -> 2
b : -714.0000, 2 -> 3
c : -396.0000, 2 -> 0
d : -410.0000, 2 -> 0
a : 293.0000, 3 -> 3
b : 355.0000, 3 -> 0
c : 620.0000, 3 -> 4
d : -702.0000, 3 -> 4
a : -893.0000, 4 -> 4
b : 849.0000, 4 -> 4
c : -985.0000, 4 -> 1
d : 697.0000, 4 -> 0
a : 957.0000, 0 -> 1
a : 211.0000, 0 -> 0
b : -347.0000, 1 -> 4
d : 252.0000, 1 -> 2
b : 11.0000, 2 -> 4
b : 380.0000, 2 -> 0
a : -92.0000, 3 -> 0
c : 193.0000, 3 -> 0
d : -895.0000, 4 -> 4
c : 135.0000, 4 -> 3
