a : 318.0000, 0 -> 3
b : 677.0000, 0 -> 0
c : 759.0000, 0 -> 2
d : 206.0000, 0 -> 3
a : 510.0000, 1 -> 0
b : -934.0000, 1 -> 1
c : 847.0000, 1 -> 0
d : -331.0000, 1 -> 3
a : -640.0000, 2 -> 2
b : 519.0000, 2 -> 3
c : 764.0000, 2 -> 0
d : -53.0000, 2 -> 3
a : -201.0000, 3 -> 0
b : 249.0000, 3 -> 1
c : -109.0000, 3 -> 1
d : 335.0000, 3 -> 0
d : -137.0000, 0 -> 1
b : -336.0000, 0 -> 2
b : -989.0000, 1 -> 3
d : 459.0000, 1 -> 1
b : -380.0000, 2 -> 1
b : 831.0000, 2 -> 0
c : 56.0000, 3 -> 3
c : -603.0000, 3 -> 2
