a : -193.0000, 0 -> 6
b : -67.0000, 0 -> 4
c : -146.0000, 0 -> 1
d : 883.0000, 0 -> 5
a : -138.0000, 1 -> 2
b : -771.0000, 1 -> 1
c : -702.0000, 1 -> 1
d : -321.0000, 1 -> 1
a : 544.0000, 2 -> 4
b : -585.0000, 2 -> 5
c : 927.0000, 2 -> 3
d : -305.0000, 2 -> 2
a : 671.0000, 3 -> 2
b : 124.0000, 3 -> 1
c : 957.0000, 3 -> 4
d : 564.0000, 3 -> 4
a : 975.0000, 4 -> 6
b : 896.0000, 4 -> 3
c : -154.0000, 4 -> 2
d : -583.0000, 4 -> 3
a : 158.0000, 5 -> 3
b : -301.0000, 5 -> 3
c : 603.0000, 5 -> 6
d : 335.0000, 5 -> 4
a : 442.0000, 6 -> 1
b : 47.0000, 6 -> 3
c : -284.0000, 6 -> 0
d : -850.0000, 6 -> 0
b : 309.0000, 0 -> 2
c : 727.0000, 0 -> 6
d : -738.0000, 1 -> 6
b : -407.0000, 1 -> 2
c : -847.0000, 2 -> 0
d : -773.0000, 2 -> 4
c : -55.0000, 3 -> 0
a : 745.0000, 3 -> 1
a : -499.0000, 4 -> 0
b : 924.0000, 4 -> 5
d : 611.0000, 5 -> 2
a : 496.0000, 5 -> 4
d : -178.0000, 6 -> 3
b : -890.0000, 6 -> 0
