a : 86.0000, 0 -> 6
b : 128.0000, 0 -> 0
c : 386.0000, 0 -> 1
d : 969.0000, 0 -> 7
a : 571.0000, 1 -> 3
b : 798.0000, 1 -> 3
c : -660.0000, 1 -> 4
d : -444.0000, 1 -> 2
a : -609.0000, 2 -> 1
b : 887.0000, 2 -> 3
c : 366.0000, 2 -> 5
d : 116.0000, 2 -> 5
a : -471.0000, 3 -> 6
b : -488.0000, 3 -> 0
c : -864.0000, 3 -> 3
d : 213.0000, 3 -> 7
a : -271.0000, 4 -> 0
b : -854.0000, 4 -> 0
c : 412.0000, 4 -> 2
d : -617.0000, 4 -> 3
a : -5.0000, 5 -> 4
b : 175.0000, 5 -> 2
c : -827.0000, 5 -> 1
d : -828.0000, 5 -> 3
a : -571.0000, 6 -> 3
b : -477.0000, 6 -> 5
c : -990.0000, 6 -> 1
d : 585.0000, 6 -> 0
a : -906.0000, 7 -> 5
b : -836.0000, 7 -> 2
c : 243.0000, 7 -> 4
d : -669.0000, 7 -> 3
a : 324.0000, 0 -> 5
a : -578.0000, 0 -> 2
d : 264.0000, 1 -> 6
a : -377.0000, 1 -> 5
b : -461.0000, 2 -> 1
d : -276.0000, 2 -> 0
a : 721.0000, 3 -> 4
d : -728.0000, 3 -> 1
c : 564.0000, 4 -> 3
b : 369.0000, 4 -> 3
b : -647.0000, 5 -> 7
a : 985.0000, 5 -> 1
b : 190.0000, 6 -> 4
c : 670.0000, 6 -> 4
a : -148.0000, 7 -> 0
b : -437.0000, 7 -> 3
