a : 504.0000, 0 -> 2
b : 736.0000, 0 -> 0
a : -758.0000, 1 -> 5
b : -85.0000, 1 -> 3
a : -896.0000, 2 -> 6
b : -873.0000, 2 -> 6
a : 341.0000, 3 -> 0
b : 740.0000, 3 -> 7
a : -801.0000, 4 -> 2
b : -606.0000, 4 -> 4
a : 215.0000, 5 -> 3
b : -355.0000, 5 -> 2
a : 62.0000, 6 -> 3
b : -342.0000, 6 -> 0
a : 720.0000, 7 -> 4
b : 654.0000, 7 -> 6
b : -864.0000, 0 -> 1
b : 612.0000, 1 -> 5
a : 476.0000, 2 -> 0
a : 218.0000, 3 -> 4
a : 486.0000, 4 -> 7
b : -466.0000, 5 -> 1
b : 667.0000, 6 -> 5
a : -140.0000, 7 -> 5
