a : -451.0000, 0 -> 2
b : -724.0000, 0 -> 7
c : 88.0000, 0 -> 3
a : 763.0000, 1 -> 7
b : -398.0000, 1 -> 5
c : 534.0000, 1 -> 4
a : 144.0000, 2 -> 6
b : -211.0000, 2 -> 6
c : -445.0000, 2 -> 6
a : 966.0000, 3 -> 7
b : -633.0000, 3 -> 7
c : 623.0000, 3 -> 3
a : -557.0000, 4 -> 5
b : 715.0000, 4 -> 2
c : 657.0000, 4 -> 6
a : -595.0000, 5 -> 7
b : 185.0000, 5 -> 0
c : -243.0000, 5 -> 4
a : -27.0000, 6 -> 7
b : -593.0000, 6 -> 7
c : -268.0000, 6 -> 7
a : -773.0000, 7 -> 6
b : 879.0000, 7 -> 2
c : 144.0000, 7 -> 2
c : -484.0000, 0 -> 0
a : 806.0000, 1 -> 3
b : -638.0000, 2 -> 0
b : -284.0000, 3 -> 5
c : 576.0000, 4 -> 2
c : -324.0000, 5 -> 1
b : 836.0000, 6 -> 0
b : -244.0000, 7 -> 5
