a : 576.0000, 0 -> 3
b : -445.0000, 0 -> 3
c : 10.0000, 0 -> 3
a : -449.0000, 1 -> 6
b : 64.0000, 1 -> 4
c : 497.0000, 1 -> 6
a : 589.0000, 2 -> 5
b : -179.0000, 2 -> 6
c : 921.0000, 2 -> 5
a : 871.0000, 3 -> 3
b : 79.0000, 3 -> 5
c : -835.0000, 3 -> 2
a : 68.0000, 4 -> 5
b : -623.0000, 4 -> 2
c : 138.0000, 4 -> 0
a : -670.0000, 5 -> 3
b : 401.0000, 5 -> 5
c : 499.0000, 5 -> 2
a : 500.0000, 6 -> 3
b : -136.0000, 6 -> 4
c : -573.0000, 6 -> 3
c : -193.0000, 0 -> 6
c : -691.0000, 1 -> 2
a : 959.0000, 2 -> 6
a : 160.0000, 3 -> 1
c : -111.0000, 4 -> 2
b : -330.0000, 5 -> 6
a : -547.0000, 6 -> 4
