a : -373.0000, 0 -> 2
b : 888.0000, 0 -> 0
c : 14.0000, 0 -> 2
d : 729.0000, 0 -> 4
a : -837.0000, 1 -> 4
b : 192.0000, 1 -> 2
c : -111.0000, 1 -> 4
d : -591.0000, 1 -> 1
a : 32.0000, 2 -> 4
b : -43.0000, 2 -> 3
c : -27.0000, 2 -> 3
d : 906.0000, 2 -> 1
a : 826.0000, 3 -> 0
b : -977.0000, 3 -> 4
c : -50.0000, 3 -> 2
d : -38.0000, 3 -> 1
a : -75.0000, 4 -> 0
b : 228.0000, 4 -> 2
c : -55.0000, 4 -> 3
d : -351.0000, 4 -> 0
b : -395.0000, 0 -> 3
c : 680.0000, 0 -> 1
c : 675.0000, 1 -> 0
d : 550.0000, 1 -> 2
b : 756.0000, 2 -> 0
a : -152.0000, 2 -> 2
c : -602.0000, 3 -> 4
b : 813.0000, 3 -> 0
c : -266.0000, 4 -> 2
d : 861.0000, 4 -> 2
