a : 262.0000, 0 -> 3
b : 380.0000, 0 -> 3
c : 600.0000, 0 -> 2
d : 892.0000, 0 -> 2
a : 6.0000, 1 -> 3
b : 211.0000, 1 -> 3
c : 743.0000, 1 -> 0
d : 721.0000, 1 -> 2
a : 864.0000, 2 -> 2
b : 428.0000, 2 -> 2
c : -103.0000, 2 -> 0
d : -756.0000, 2 -> 0
a : 859.0000, 3 -> 3
b : -439.0000, 3 -> 2
c : 634.0000, 3 -> 1
d : 258.0000, 3 -> 2
b : 56.0000, 0 -> 2
c : -412.0000, 0 -> 3
c : -809.0000, 1 -> 1
b : -943.0000, 1 -> 0
b : 195.0000, 2 -> 0
c : -240.0000, 2 -> 1
a : -55.0000, 3 -> 2
b : 538.0000, 3 -> 0
