a : 161.0000, 0 -> 1
b : 613.0000, 0 -> 0
c : 46.0000, 0 -> 0
d : 281.0000, 0 -> 2
a : -812.0000, 1 -> 2
b : 737.0000, 1 -> 3
c : -448.0000, 1 -> 0
d : 437.0000, 1 -> 3
a : 792.0000, 2 -> 3
b : -227.0000, 2 -> 1
c : 45.0000, 2 -> 3
d : 145.0000, 2 -> 3
a : 860.0000, 3 -> 2
b : -422.0000, 3 -> 3
c : -105.0000, 3 -> 1
d : -871.0000, 3 -> 1
d : -865.0000, 0 -> 3
d : 755.0000, 0 -> 0
d : -290.0000, 1 -> 2
c : 544.0000, 1 -> 2
a : -879.0000, 2 -> 0
b : 135.0000, 2 -> 0
c : -445.0000, 3 -> 3
a : 859.0000, 3 -> 3
