a : 316.0000, 0 -> 4
b : 682.0000, 0 -> 2
c : 621.0000, 0 -> 3
a : 377.0000, 1 -> 4
b : 420.0000, 1 -> 2
c : -836.0000, 1 -> 5
a : -318.0000, 2 -> 1
b : 1.0000, 2 -> 5
c : 763.0000, 2 -> 4
a : 65.0000, 3 -> 5
b : 150.0000, 3 -> 3
c : 314.0000, 3 -> 1
a : -460.0000, 4 -> 0
b : 524.0000, 4 -> 4
c : 179.0000, 4 -> 1
a : -114.0000, 5 -> 1
b : 249.0000, 5 -> 4
c : 369.0000, 5 -> 5
c : -534.0000, 0 -> 5
b : -227.0000, 1 -> 1
c : 63.0000, 2 -> 2
b : 63.0000, 3 -> 0
a : 294.0000, 4 -> 3
a : 945.0000, 5 -> 0
