a : -36.0000, 0 -> 2
b : -526.0000, 0 -> 4
c : -331.0000, 0 -> 1
d : -692.0000, 0 -> 5
a : -966.0000, 1 -> 4
b : 148.0000, 1 -> 5
c : 303.0000, 1 -> 5
d : 598.0000, 1 -> 2
a : -294.0000, 2 -> 5
b : -681.0000, 2 -> 5
c : -256.0000, 2 -> 4
d : 446.0000, 2 -> 3
a : -335.0000, 3 -> 3
b : 258.0000, 3 -> 3
c : 537.0000, 3 -> 5
d : -78.0000, 3 -> 2
a : -632.0000, 4 -> 2
b : -926.0000, 4 -> 3
c : 895.0000, 4 -> 2
d : 407.0000, 4 -> 0
a : 886.0000, 5 -> 3
b : -190.0000, 5 -> 5
c : 123.0000, 5 -> 5
d : 868.0000, 5 -> 1
a : 46.0000, 0 -> 0
b : -820.0000, 0 -> 5
b : -220.0000, 1 -> 2
d : 452.0000, 1 -> 0
b : 580.0000, 2 -> 3
c : 681.0000, 2 -> 1
a : 60.0000, 3 -> 0
d : 324.0000, 3 -> 5
d : -556.0000, 4 -> 2
b : 384.0000, 4 -> 5
c : 553.0000, 5 -> 4
a : 941.0000, 5 -> 2
