a : -753.0000, 0 -> 2
b : -66.0000, 0 -> 0
c : 224.0000, 0 -> 0
a : 383.0000, 1 -> 6
b : 103.0000, 1 -> 6
c : 584.0000, 1 -> 3
a : -355.0000, 2 -> 5
b : 60.0000, 2 -> 4
c : 806.0000, 2 -> 4
a : -714.0000, 3 -> 0
b : -982.0000, 3 -> 4
c : 962.0000, 3 -> 2
a : -665.0000, 4 -> 4
b : 324.0000, 4 -> 5
c : -449.0000, 4 -> 3
a : -349.0000, 5 -> 1
b : -386.0000, 5 -> 0
c : 444.0000, 5 -> 4
a : -959.0000, 6 -> 2
b : 189.0000, 6 -> 2
c : 523.0000, 6 -> 4
b : -302.0000, 0 -> 1
a : -565.0000, 1 -> 2
c : -933.0000, 2 -> 2
a : -815.0000, 3 -> 1
b : -479.0000, 4 -> 0
a : 377.0000, 5 -> 4
c : -408.0000, 6 -> 2
