a : 535.0000, 0 -> 7
b : 342.0000, 0 -> 7
a : 928.0000, 1 -> 5
b : 462.0000, 1 -> 5
a : -64.0000, 2 -> 0
b : 510.0000, 2 -> 6
a : -676.0000, 3 -> 3
b : 686.0000, 3 -> 1
a : -138.0000, 4 -> 0
b : -418.0000, 4 -> 2
a : 22.0000, 5 -> 0
b : 256.0000, 5 -> 2
a : 77.0000, 6 -> 1
b : -121.0000, 6 -> 6
a : 240.0000, 7 -> 0
b : 544.0000, 7 -> 3
a : -201.0000, 0 -> 1
b : -835.0000, 1 -> 7
b : 878.0000, 2 -> 0
b : -941.0000, 3 -> 6
a : -558.0000, 4 -> 4
a : -187.0000, 5 -> 7
a : 195.0000, 6 -> 3
a : 82.0000, 7 -> 5
a : 579.0000, 6 -> 4
