a : -303.0000, 0 -> 5
b : -454.0000, 0 -> 2
c : 796.0000, 0 -> 2
a : -713.0000, 1 -> 1
b : 831.0000, 1 -> 0
c : 36.0000, 1 -> 2
a : -55.0000, 2 -> 5
b : -730.0000, 2 -> 1
c : -409.0000, 2 -> 5
a : 907.0000, 3 -> 0
b : 995.0000, 3 -> 3
c : -875.0000, 3 -> 1
a : -247.0000, 4 -> 0
b : -584.0000, 4 -> 2
c : 614.0000, 4 -> 4
a : -461.0000, 5 -> 0
b : 376.0000, 5 -> 1
c : 747.0000, 5 -> 1
a : -530.0000, 0 -> 0
c : 606.0000, 1 -> 0
c : 820.0000, 2 -> 2
a : 601.0000, 3 -> 4
c : -793.0000, 4 -> 5
a : -211.0000, 5 -> 3
