a : 78.0000, 0 -> 3
b : -344.0000, 0 -> 3
c : -766.0000, 0 -> 0
d : 289.0000, 0 -> 1
a : 142.0000, 1 -> 4
b : -386.0000, 1 -> 1
c : 520.0000, 1 -> 4
d : 263.0000, 1 -> 5
a : -157.0000, 2 -> 1
b : -857.0000, 2 -> 3
c : -733.0000, 2 -> 2
d : -85.0000, 2 -> 4
a : -930.0000, 3 -> 5
b : -338.0000, 3 -> 5
c : -479.0000, 3 -> 1
d : 154.0000, 3 -> 1
a : 706.0000, 4 -> 3
b : 606.0000, 4 -> 1
c : 462.0000, 4 -> 1
d : -186.0000, 4 -> 3
a : -550.0000, 5 -> 2
b : -516.0000, 5 -> 0
c : 694.0000, 5 -> 1
d : 580.0000, 5 -> 5
c : -798.0000, 0 -> 1
d : 229.0000, 0 -> 2
a : 828.0000, 1 -> 0
b : 127.0000, 1 -> 2
b : -289.0000, 2 -> 1
c : 527.0000, 2 -> 3
c : 236.0000, 3 -> 3
c : 40.0000, 3 -> 0
a : 968.0000, 4 -> 1
b : 926.0000, 4 -> 5
d : 920.0000, 5 -> 3
b : 80.0000, 5 -> 3
