a : 118.0000, 0 -> 1
b : -848.0000, 0 -> 1
c : 835.0000, 0 -> 1
d : -269.0000, 0 -> 5
a : -439.0000, 1 -> 3
b : -758.0000, 1 -> 5
c : -271.0000, 1 -> 5
d : 408.0000, 1 -> 1
a : 274.0000, 2 -> 3
b : 194.0000, 2 -> 0
c : 787.0000, 2 -> 1
d : -548.0000, 2 -> 5
a : 711.0000, 3 -> 3
b : 586.0000, 3 -> 4
c : -599.0000, 3 -> 1
d : -303.0000, 3 -> 1
a : -212.0000, 4 -> 0
b : 789.0000, 4 -> 1
c : -732.0000, 4 -> 5
d : -941.0000, 4 -> 3
a : 295.0000, 5 -> 0
b : -358.0000, 5 -> 1
c : 428.0000, 5 -> 4
d : 641.0000, 5 -> 0
d : -139.0000, 0 -> 4
b : 179.0000, 0 -> 2
d : -686.0000, 1 -> 0
a : -662.0000, 1 -> 2
d : 124.0000, 2 -> 4
b : 292.0000, 2 -> 3
a : 612.0000, 3 -> 5
b : 339.0000, 3 -> 2
c : 959.0000, 4 -> 0
b : 111.0000, 4 -> 2
b : -964.0000, 5 -> 5
c : -183.0000, 5 -> 2
