a : -667.0000, 0 -> 3
b : -897.0000, 0 -> 2
c : 79.0000, 0 -> 3
d : 635.0000, 0 -> 2
a : -104.0000, 1 -> 2
b : 581.0000, 1 -> 2
c : -148.0000, 1 -> 1
d : 851.0000, 1 -> 1
a : -482.0000, 2 -> 3
b : -500.0000, 2 -> 1
c : 684.0000, 2 -> 1
d : 549.0000, 2 -> 3
a : -855.0000, 3 -> 2
b : -426.0000, 3 -> 2
c : 850.0000, 3 -> 0
d : -935.0000, 3 -> 3
c : 207.0000, 0 -> 2
d : 885.0000, 0 -> 1
d : 19.0000, 1 -> 0
d : 187.0000, 1 -> 2
d : -481.0000, 2 -> 2
b : 922.0000, 2 -> 2
c : -26.0000, 3 -> 3
a : 448.0000, 3 -> 3
