a : 732.0000, 0 -> 4
b : 556.0000, 0 -> 1
c : 769.0000, 0 -> 2
a : -111.0000, 1 -> 1
b : -561.0000, 1 -> 6
c : 582.0000, 1 -> 3
a : -702.0000, 2 -> 3
b : 214.0000, 2 -> 5
c : 967.0000, 2 -> 5
a : -102.0000, 3 -> 4
b : 953.0000, 3 -> 4
c : -433.0000, 3 -> 1
a : 862.0000, 4 -> 5
b : -502.0000, 4 -> 5
c : 407.0000, 4 -> 5
a : 352.0000, 5 -> 1
b : -685.0000, 5 -> 3
c : 887.0000, 5 -> 5
a : -559.0000, 6 -> 0
b : 770.0000, 6 -> 6
c : 130.0000, 6 -> 5
b : 527.0000, 0 -> 5
b : -81.0000, 1 -> 3
b : -14.0000, 2 -> 2
c : 557.0000, 3 -> 5
a : -640.0000, 4 -> 1
a : 466.0000, 5 -> 4
c : -49.0000, 6 -> 6
