a : -129.0000, 0 -> 0
b : -872.0000, 0 -> 1
c : 710.0000, 0 -> 2
d : -621.0000, 0 -> 1
a : 641.0000, 1 -> 0
b : -262.0000, 1 -> 1
c : 242.0000, 1 -> 0
d : 521.0000, 1 -> 3
a : 88.0000, 2 -> 1
b : -584.0000, 2 -> 2
c : 950.0000, 2 -> 3
d : -766.0000, 2 -> 0
a : 567.0000, 3 -> 2
b : -500.0000, 3 -> 1
c : 551.0000, 3 -> 2
d : 99.0000, 3 -> 0
b : -999.0000, 0 -> 2
d : -322.0000, 0 -> 0
b : -329.0000, 1 -> 2
a : 414.0000, 1 -> 2
d : 622.0000, 2 -> 2
a : 990.0000, 2 -> 0
b : -957.0000, 3 -> 3
a : -416.0000, 3 -> 1
