a : -11.0000, 0 -> 3
b : 382.0000, 0 -> 3
c : -629.0000, 0 -> 0
d : 639.0000, 0 -> 3
a : 26.0000, 1 -> 1
b : -667.0000, 1 -> 3
c : 674.0000, 1 -> 0
d : 510.0000, 1 -> 0
a : -268.0000, 2 -> 0
b : -325.0000, 2 -> 2
c : -482.0000, 2 -> 2
d : -924.0000, 2 -> 1
a : 728.0000, 3 -> 3
b : -237.0000, 3 -> 1
c : 158.0000, 3 -> 1
d : -169.0000, 3 -> 3
d : -474.0000, 0 -> 0
b : -721.0000, 0 -> 2
b : 845.0000, 1 -> 2
c : -245.0000, 1 -> 1
b : 822.0000, 2 -> 0
c : -215.0000, 2 -> 3
a : 365.0000, 3 -> 1
a : 180.0000, 3 -> 2
