a : 121.0000, 0 -> 3
b : 710.0000, 0 -> 2
c : 750.0000, 0 -> 3
d : -590.0000, 0 -> 2
a : -814.0000, 1 -> 3
b : -735.0000, 1 -> 0
c : 518.0000, 1 -> 3
d : -971.0000, 1 -> 0
a : 780.0000, 2 -> 2
b : -424.0000, 2 -> 4
c : 692.0000, 2 -> 1
d : 710.0000, 2 -> 1
a : 177.0000, 3 -> 0
b : -656.0000, 3 -> 4
c : 960.0000, 3 -> 4
d : -173.0000, 3 -> 2
a : -394.0000, 4 -> 4
b : -473.0000, 4 -> 4
c : -644.0000, 4 -> 0
d : 694.0000, 4 -> 3
c : -533.0000, 0 -> 4
c : -645.0000, 0 -> 1
d : 665.0000, 1 -> 4
b : -864.0000, 1 -> 3
c : -162.0000, 2 -> 4
b : -386.0000, 2 -> 2
b : -384.0000, 3 -> 1
a : 625.0000, 3 -> 3
a : 439.0000, 4 -> 1
c : 953.0000, 4 -> 2
