a : -274.0000, 0 -> 6
b : 685.0000, 0 -> 3
c : -666.0000, 0 -> 3
d : 270.0000, 0 -> 6
a : 839.0000, 1 -> 4
b : 453.0000, 1 -> 2
c : -755.0000, 1 -> 0
d : -485.0000, 1 -> 0
a : 916.0000, 2 -> 2
b : -926.0000, 2 -> 0
c : -572.0000, 2 -> 3
d : -585.0000, 2 -> 6
a : -727.0000, 3 -> 7
b : 317.0000, 3 -> 3
c : -974.0000, 3 -> 3
d : 643.0000, 3 -> 3
a : 392.0000, 4 -> 7
b : -957.0000, 4 -> 2
c : -346.0000, 4 -> 6
d : -578.0000, 4 -> 0
a : 791.0000, 5 -> 1
b : 275.0000, 5 -> 2
c : -446.0000, 5 -> 4
d : -756.0000, 5 -> 5
a : -700.0000, 6 -> 5
b : -588.0000, 6 -> 2
c : 365.0000, 6 -> 7
d : -756.0000, 6 -> 3
a : 258.0000, 7 -> 2
b : -14.0000, 7 -> 4
c : -693.0000, 7 -> 4
d : 432.0000, 7 -> 2
d : 930.0000, 0 -> 3
c : -92.0000, 0 -> 7
b : -103.0000, 1 -> 7
a : -153.0000, 1 -> 5
b : 744.0000, 2 -> 3
b : 202.0000, 2 -> 5
b : 375.0000, 3 -> 2
a : -185.0000, 3 -> 2
a : 522.0000, 4 -> 5
d : 24.0000, 4 -> 6
c : -770.0000, 5 -> 0
a : 948.0000, 5 -> 7
c : -286.0000, 6 -> 6
a : -773.0000, 6 -> 2
c : -30.0000, 7 -> 7
a : 731.0000, 7 -> 1
