a : -731.0000, 0 -> 0
b : -140.0000, 0 -> 2
a : 769.0000, 1 -> 4
b : 947.0000, 1 -> 7
a : -215.0000, 2 -> 7
b : -88.0000, 2 -> 5
a : 955.0000, 3 -> 5
b : 112.0000, 3 -> 1
a : 830.0000, 4 -> 0
b : 631.0000, 4 -> 2
a : 22.0000, 5 -> 3
b : 77.0000, 5 -> 0
a : -150.0000, 6 -> 7
b : -232.0000, 6 -> 7
a : 283.0000, 7 -> 5
b : -943.0000, 7 -> 0
a : 812.0000, 0 -> 4
b : -922.0000, 1 -> 4
a : 54.0000, 2 -> 6
a : -938.0000, 3 -> 4
b : 323.0000, 4 -> 5
a : 244.0000, 5 -> 1
a : 123.0000, 6 -> 2
a : -764.0000, 7 -> 6
