a : 565.0000, 0 -> 3
b : -405.0000, 0 -> 5
c : 604.0000, 0 -> 2
d : 286.0000, 0 -> 4
a : 526.0000, 1 -> 2
b : -210.0000, 1 -> 3
c : 896.0000, 1 -> 1
d : 721.0000, 1 -> 5
a : 982.0000, 2 -> 5
b : -996.0000, 2 -> 3
c : -304.0000, 2 -> 4
d : 130.0000, 2 -> 3
a : -712.0000, 3 -> 0
b : -198.0000, 3 -> 5
c : -107.0000, 3 -> 1
d : 131.0000, 3 -> 0
a : -350.0000, 4 -> 1
b : -111.0000, 4 -> 2
c : -212.0000, 4 -> 3
d : -152.0000, 4 -> 2
a : -869.0000, 5 -> 1
b : -693.0000, 5 -> 3
c : -399.0000, 5 -> 0
d : 150.0000, 5 -> 5
b : -793.0000, 0 -> 0
c : 267.0000, 0 -> 3
d : 834.0000, 1 -> 4
d : -889.0000, 1 -> 1
c : 263.0000, 2 -> 5
c : 323.0000, 2 -> 0
b : -470.0000, 3 -> 1
a : 759.0000, 3 -> 2
d : -786.0000, 4 -> 5
b : 194.0000, 4 -> 1
b : 865.0000, 5 -> 0
d : 431.0000, 5 -> 4
