a : 467.0000, 0 -> 4
b : 854.0000, 0 -> 1
c : 318.0000, 0 -> 6
d : 807.0000, 0 -> 2
a : 378.0000, 1 -> 3
b : -994.0000, 1 -> 2
c : -438.0000, 1 -> 6
d : -951.0000, 1 -> 2
a : -717.0000, 2 -> 4
b : 926.0000, 2 -> 1
c : 600.0000, 2 -> 5
d : -925.0000, 2 -> 3
a : 343.0000, 3 -> 0
b : 545.0000, 3 -> 6
c : 143.0000, 3 -> 2
d : -143.0000, 3 -> 4
a : 725.0000, 4 -> 2
b : -11.0000, 4 -> 5
c : -424.0000, 4 -> 3
d : 292.0000, 4 -> 6
a : -169.0000, 5 -> 4
b : 363.0000, 5 -> 4
c : -37.0000, 5 -> 2
d : -932.0000, 5 -> 1
a : 548.0000, 6 -> 2
b : -261.0000, 6 -> 1
c : 64.0000, 6 -> 6
d : 613.0000, 6 -> 4
c : 440.0000, 0 -> 4
c : 208.0000, 0 -> 5
c : -578.0000, 1 -> 3
c : -517.0000, 1 -> 5
d : -820.0000, 2 -> 2
a : 502.0000, 2 -> 3
d : 805.0000, 3 -> 0
a : -25.0000, 3 -> 2
a : -440.0000, 4 -> 1
c : 440.0000, 4 -> 0
a : 988.0000, 5 -> 6
c : -504.0000, 5 -> 1
b : 547.0000, 6 -> 6
b : 987.0000, 6 -> 0
