a : 869.0000, 0 -> 0
b : 143.0000, 0 -> 0
c : 762.0000, 0 -> 1
d : -362.0000, 0 -> 3
a : 909.0000, 1 -> 2
b : -21.0000, 1 -> 5
c : -978.0000, 1 -> 4
d : -769.0000, 1 -> 1
a : 123.0000, 2 -> 2
b : 840.0000, 2 -> 1
c : -141.0000, 2 -> 3
d : 718.0000, 2 -> 0
a : 901.0000, 3 -> 6
b : -422.0000, 3 -> 3
c : 533.0000, 3 -> 6
d : 997.0000, 3 -> 6
a : 260.0000, 4 -> 6
b : -196.0000, 4 -> 6
c : -722.0000, 4 -> 1
d : 769.0000, 4 -> 2
a : -314.0000, 5 -> 5
b : -370.0000, 5 -> 0
c : 329.0000, 5 -> 2
d : -556.0000, 5 -> 0
a : -398.0000, 6 -> 6
b : 879.0000, 6 -> 6
c : -77.0000, 6 -> 2
d : -927.0000, 6 -> 4
b : 572.0000, 0 -> 4
c : 177.0000, 0 -> 5
d : 191.0000, 1 -> 6
b : 688.0000, 1 -> 6
b : 880.0000, 2 -> 0
d : -650.0000, 2 -> 4
c : -820.0000, 3 -> 4
d : -410.0000, 3 -> 5
c : 909.0000, 4 -> 3
d : -275.0000, 4 -> 6
b : 173.0000, 5 -> 4
c : -979.0000, 5 -> 4
a : 241.0000, 6 -> 2
c : 741.0000, 6 -> 1
