a : 187.0000, 0 -> 0
b : 483.0000, 0 -> 0
c : -604.0000, 0 -> 0
a : 444.0000, 1 -> 3
b : -735.0000, 1 -> 2
c : 644.0000, 1 -> 3
a : -283.0000, 2 -> 1
b : 381.0000, 2 -> 0
c : -150.0000, 2 -> 2
a : -666.0000, 3 -> 1
b : -431.0000, 3 -> 2
c : -816.0000, 3 -> 4
a : -850.0000, 4 -> 0
b : -682.0000, 4 -> 5
c : 509.0000, 4 -> 0
a : -594.0000, 5 -> 0
b : 326.0000, 5 -> 2
c : -330.0000, 5 -> 2
c : 622.0000, 0 -> 3
a : 442.0000, 1 -> 5
c : -240.0000, 2 -> 1
c : -729.0000, 3 -> 1
a : -401.0000, 4 -> 1
c : -40.0000, 5 -> 5
