a : 491.0000, 0 -> 0
b : 518.0000, 0 -> 0
c : -560.0000, 0 -> 0
d : -283.0000, 0 -> 4
a : 513.0000, 1 -> 0
b : -938.0000, 1 -> 2
c : -71.0000, 1 -> 3
d : 158.0000, 1 -> 0
a : -399.0000, 2 -> 4
b : 373.0000, 2 -> 2
c : 305.0000, 2 -> 0
d : 520.0000, 2 -> 4
a : -24.0000, 3 -> 0
b : 986.0000, 3 -> 0
c : 263.0000, 3 -> 1
d : -455.0000, 3 -> 4
a : 784.0000, 4 -> 4
b : 588.0000, 4 -> 3
c : 586.0000, 4 -> 0
d : -394.0000, 4 -> 4
a : -821.0000, 0 -> 3
d : -485.0000, 0 -> 3
a : 943.0000, 1 -> 2
b : 318.0000, 1 -> 4
c : 820.0000, 2 -> 2
b : -102.0000, 2 -> 4
d : -388.0000, 3 -> 3
a : 383.0000, 3 -> 1
d : -81.0000, 4 -> 1
c : 517.0000, 4 -> 2
