a : -966.0000, 0 -> 1
b : 417.0000, 0 -> 0
c : 460.0000, 0 -> 4
a : 442.0000, 1 -> 0
b : 793.0000, 1 -> 0
c : -954.0000, 1 -> 4
a : -836.0000, 2 -> 0
b : -647.0000, 2 -> 1
c : 293.0000, 2 -> 1
a : -542.0000, 3 -> 0
b : -505.0000, 3 -> 4
c : 297.0000, 3 -> 0
a : -989.0000, 4 -> 4
b : 79.0000, 4 -> 0
c : 472.0000, 4 -> 4
a : -778.0000, 5 -> 2
b : -260.0000, 5 -> 2
c : 102.0000, 5 -> 0
b : 945.0000, 0 -> 5
c : 122.0000, 1 -> 0
a : 223.0000, 2 -> 5
a : -298.0000, 3 -> 2
c : 104.0000, 4 -> 0
c : -813.0000, 5 -> 5
a : -379.0000, 4 -> 3
