a : 814.0000, 0 -> 4
b : 764.0000, 0 -> 3
c : 821.0000, 0 -> 1
d : -528.0000, 0 -> 5
a : 752.0000, 1 -> 3
b : -606.0000, 1 -> 5
c : -228.0000, 1 -> 1
d : -44.0000, 1 -> 6
a : 940.0000, 2 -> 1
b : -996.0000, 2 -> 6
c : 292.0000, 2 -> 4
d : 847.0000, 2 -> 4
a : -296.0000, 3 -> 2
b : -540.0000, 3 -> 3
c : -713.0000, 3 -> 4
d : -569.0000, 3 -> 0
a : -637.0000, 4 -> 1
b : -261.0000, 4 -> 1
c : -248.0000, 4 -> 1
d : 573.0000, 4 -> 0
a : -33.0000, 5 -> 6
b : 832.0000, 5 -> 4
c : -253.0000, 5 -> 1
d : -454.0000, 5 -> 0
a : -966.0000, 6 -> 4
b : -261.0000, 6 -> 2
c : -962.0000, 6 -> 0
d : 268.0000, 6 -> 5
a : -405.0000, 0 -> 6
c : 917.0000, 0 -> 6
a : 979.0000, 1 -> 6
a : 488.0000, 1 -> 5
b : -951.0000, 2 -> 0
d : 12.0000, 2 -> 3
b : 788.0000, 3 -> 2
c : 651.0000, 3 -> 6
b : 279.0000, 4 -> 0
a : -882.0000, 4 -> 5
b : 673.0000, 5 -> 1
d : 225.0000, 5 -> 6
b : 308.0000, 6 -> 5
b : 803.0000, 6 -> 3
