a : -645.0000, 0 -> 0
b : -740.0000, 0 -> 5
c : -625.0000, 0 -> 6
a : -905.0000, 1 -> 5
b : 912.0000, 1 -> 2
c : -317.0000, 1 -> 7
a : -60.0000, 2 -> 0
b : -355.0000, 2 -> 5
c : -801.0000, 2 -> 3
a : -390.0000, 3 -> 1
b : -497.0000, 3 -> 1
c : 366.0000, 3 -> 5
a : -771.0000, 4 -> 1
b : 240.0000, 4 -> 6
c : 189.0000, 4 -> 4
a : -351.0000, 5 -> 5
b : -203.0000, 5 -> 3
c : 57.0000, 5 -> 1
a : 362.0000, 6 -> 4
b : 297.0000, 6 -> 0
c : 599.0000, 6 -> 6
a : -223.0000, 7 -> 3
b : 6.0000, 7 -> 3
c : -624.0000, 7 -> 1
b : -424.0000, 0 -> 2
a : 509.0000, 1 -> 4
a : -158.0000, 2 -> 4
a : -167.0000, 3 -> 0
a : 789.0000, 4 -> 0
c : -955.0000, 5 -> 0
b : 926.0000, 6 -> 1
b : 184.0000, 7 -> 5
