a : 253.0000, 0 -> 5
b : -19.0000, 0 -> 3
c : -590.0000, 0 -> 5
d : -876.0000, 0 -> 4
a : -433.0000, 1 -> 2
b : -790.0000, 1 -> 3
c : -510.0000, 1 -> 1
d : -772.0000, 1 -> 4
a : 961.0000, 2 -> 3
b : 362.0000, 2 -> 5
c : -681.0000, 2 -> 0
d : -322.0000, 2 -> 3
a : 947.0000, 3 -> 4
b : -182.0000, 3 -> 1
c : -370.0000, 3 -> 2
d : -118.0000, 3 -> 3
a : -725.0000, 4 -> 4
b : -912.0000, 4 -> 2
c : -915.0000, 4 -> 0
d : -909.0000, 4 -> 1
a : -475.0000, 5 -> 5
b : -70.0000, 5 -> 2
c : 778.0000, 5 -> 4
d : 957.0000, 5 -> 0
b : 597.0000, 0 -> 4
d : -813.0000, 0 -> 0
c : 977.0000, 1 -> 5
d : -790.0000, 1 -> 1
a : 26.0000, 2 -> 1
d : -95.0000, 2 -> 5
a : 81.0000, 3 -> 5
c : 240.0000, 3 -> 5
b : 583.0000, 4 -> 3
b : -297.0000, 4 -> 5
c : 70.0000, 5 -> 0
b : -686.0000, 5 -> 1
