a : -78.0000, 0 -> 0
b : -207.0000, 0 -> 2
c : 320.0000, 0 -> 2
d : 225.0000, 0 -> 0
a : 52.0000, 1 -> 0
b : 868.0000, 1 -> 5
c : 533.0000, 1 -> 5
d : 598.0000, 1 -> 0
a : 992.0000, 2 -> 5
b : 939.0000, 2 -> 0
c : -416.0000, 2 -> 4
d : 712.0000, 2 -> 4
a : 793.0000, 3 -> 2
b : -340.0000, 3 -> 3
c : 457.0000, 3 -> 4
d : -489.0000, 3 -> 2
a : 890.0000, 4 -> 3
b : -889.0000, 4 -> 0
c : -8.0000, 4 -> 5
d : -305.0000, 4 -> 2
a : 290.0000, 5 -> 4
b : -140.0000, 5 -> 0
c : -510.0000, 5 -> 0
d : -874.0000, 5 -> 4
c : -13.0000, 0 -> 1
d : -728.0000, 0 -> 1
a : -905.0000, 1 -> 4
b : 215.0000, 1 -> 4
d : -667.0000, 2 -> 1
a : 137.0000, 2 -> 4
c : -292.0000, 3 -> 2
c : -991.0000, 3 -> 1
a : -950.0000, 4 -> 1
b : -300.0000, 4 -> 3
b : 425.0000, 5 -> 5
d : -307.0000, 5 -> 2
