a : 740.0000, 0 -> 0
b : 776.0000, 0 -> 3
c : 108.0000, 0 -> 0
a : -119.0000, 1 -> 6
b : -27.0000, 1 -> 0
c : -496.0000, 1 -> 5
a : -44.0000, 2 -> 5
b : -117.0000, 2 -> 4
c : 194.0000, 2 -> 0
a : 805.0000, 3 -> 0
b : 632.0000, 3 -> 6
c : -133.0000, 3 -> 6
a : 503.0000, 4 -> 0
b : 169.0000, 4 -> 3
c : -254.0000, 4 -> 4
a : 981.0000, 5 -> 0
b : 449.0000, 5 -> 4
c : -545.0000, 5 -> 1
a : 27.0000, 6 -> 2
b : 960.0000, 6 -> 0
c : -136.0000, 6 -> 4
c : 529.0000, 0 -> 6
b : -722.0000, 1 -> 4
b : -741.0000, 2 -> 6
b : 420.0000, 3 -> 3
a : 53.0000, 4 -> 4
c : -548.0000, 5 -> 4
b : 32.0000, 6 -> 1
