a : 607.0000, 0 -> 0
b : 535.0000, 0 -> 6
c : 734.0000, 0 -> 0
a : 411.0000, 1 -> 2
b : 413.0000, 1 -> 2
c : 893.0000, 1 -> 5
a : -289.0000, 2 -> 2
b : -608.0000, 2 -> 3
c : 302.0000, 2 -> 1
a : 441.0000, 3 -> 0
b : 725.0000, 3 -> 5
c : -985.0000, 3 -> 2
a : 508.0000, 4 -> 5
b : 360.0000, 4 -> 1
c : -667.0000, 4 -> 4
a : 345.0000, 5 -> 2
b : 963.0000, 5 -> 5
c : -588.0000, 5 -> 1
a : 787.0000, 6 -> 4
b : 992.0000, 6 -> 4
c : -139.0000, 6 -> 1
c : 90.0000, 0 -> 5
c : 386.0000, 1 -> 1
b : -687.0000, 2 -> 0
b : 54.0000, 3 -> 6
b : 736.0000, 4 -> 0
a : -550.0000, 5 -> 4
b : 260.0000, 6 -> 0
