a : -721.0000, 0 -> 4
b : -456.0000, 0 -> 3
c : -114.0000, 0 -> 3
a : -41.0000, 1 -> 2
b : 287.0000, 1 -> 1
c : 73.0000, 1 -> 4
a : 104.0000, 2 -> 3
b : -769.0000, 2 -> 0
c : -841.0000, 2 -> 0
a : 110.0000, 3 -> 2
b : -436.0000, 3 -> 3
c : 210.0000, 3 -> 1
a : 335.0000, 4 -> 0
b : -478.0000, 4 -> 3
c : 383.0000, 4 -> 4
a : 101.0000, 5 -> 2
b : -263.0000, 5 -> 2
c : -250.0000, 5 -> 4
b : 299.0000, 0 -> 0
c : 837.0000, 1 -> 2
c : 596.0000, 2 -> 2
c : 851.0000, 3 -> 4
a : -728.0000, 4 -> 3
a : -947.0000, 5 -> 3
a : 608.0000, 4 -> 5
