a : 872.0000, 0 -> 5
b : -254.0000, 0 -> 3
c : 762.0000, 0 -> 4
a : -533.0000, 1 -> 3
b : -695.0000, 1 -> 2
c : -108.0000, 1 -> 1
a : -257.0000, 2 -> 3
b : 327.0000, 2 -> 5
c : -538.0000, 2 -> 1
a : -39.0000, 3 -> 4
b : -318.0000, 3 -> 2
c : 713.0000, 3 -> 3
a : -277.0000, 4 -> 5
b : 234.0000, 4 -> 2
c : 50.0000, 4 -> 5
a : 883.0000, 5 -> 1
b : -828.0000, 5 -> 4
c : -21.0000, 5 -> 4
b : -236.0000, 0 -> 2
b : 135.0000, 1 -> 1
c : 707.0000, 2 -> 5
b : 980.0000, 3 -> 5
a : 393.0000, 4 -> 2
c : -696.0000, 5 -> 1
