a : 551.0000, 0 -> 1
b : 440.0000, 0 -> 6
c : 667.0000, 0 -> 2
d : 40.0000, 0 -> 3
a : -686.0000, 1 -> 4
b : -52.0000, 1 -> 0
c : -38.0000, 1 -> 5
d : -812.0000, 1 -> 1
a : -347.0000, 2 -> 2
b : 429.0000, 2 -> 1
c : 157.0000, 2 -> 1
d : -361.0000, 2 -> 5
a : 220.0000, 3 -> 4
b : 2.0000, 3 -> 1
c : -487.0000, 3 -> 0
d : 368.0000, 3 -> 3
a : -210.0000, 4 -> 2
b : 643.0000, 4 -> 6
c : 383.0000, 4 -> 6
d : -174.0000, 4 -> 2
a : -653.0000, 5 -> 5
b : -557.0000, 5 -> 2
c : 154.0000, 5 -> 5
d : 700.0000, 5 -> 0
a : 44.0000, 6 -> 6
b : -975.0000, 6 -> 5
c : 746.0000, 6 -> 1
d : -93.0000, 6 -> 0
c : 255.0000, 0 -> 6
c : -856.0000, 0 -> 1
a : 840.0000, 1 -> 0
d : -427.0000, 1 -> 5
d : -796.0000, 2 -> 2
b : -410.0000, 2 -> 6
d : 180.0000, 3 -> 2
b : 548.0000, 3 -> 4
a : 230.0000, 4 -> 6
c : -235.0000, 4 -> 4
a : 190.0000, 5 -> 2
a : 816.0000, 5 -> 4
c : -768.0000, 6 -> 4
a : -907.0000, 6 -> 1
