a : 110.0000, 0 -> 1
b : -181.0000, 0 -> 4
c : 76.0000, 0 -> 3
a : 779.0000, 1 -> 5
b : 411.0000, 1 -> 5
c : 963.0000, 1 -> 1
a : -766.0000, 2 -> 3
b : -166.0000, 2 -> 4
c : 133.0000, 2 -> 3
a : 659.0000, 3 -> 3
b : -35.0000, 3 -> 2
c : 223.0000, 3 -> 3
a : -896.0000, 4 -> 6
b : 942.0000, 4 -> 4
c : -889.0000, 4 -> 4
a : 731.0000, 5 -> 3
b : -437.0000, 5 -> 5
c : 855.0000, 5 -> 3
a : 556.0000, 6 -> 6
b : 33.0000, 6 -> 4
c : -995.0000, 6 -> 0
c : -972.0000, 0 -> 1
a : -433.0000, 1 -> 6
a : -986.0000, 2 -> 6
c : -909.0000, 3 -> 1
c : -449.0000, 4 -> 3
a : 514.0000, 5 -> 5
a : 964.0000, 6 -> 3
