a : -911.0000, 0 -> 5
b : -469.0000, 0 -> 4
c : 884.0000, 0 -> 4
a : 953.0000, 1 -> 4
b : 149.0000, 1 -> 4
c : 661.0000, 1 -> 1
a : -803.0000, 2 -> 6
b : -533.0000, 2 -> 0
c : -888.0000, 2 -> 4
a : 820.0000, 3 -> 3
b : 47.0000, 3 -> 4
c : 527.0000, 3 -> 1
a : -824.0000, 4 -> 0
b : -146.0000, 4 -> 0
c : 820.0000, 4 -> 1
a : 34.0000, 5 -> 3
b : -489.0000, 5 -> 0
c : -924.0000, 5 -> 4
a : 753.0000, 6 -> 5
b : -939.0000, 6 -> 6
c : -377.0000, 6 -> 4
a : 840.0000, 7 -> 7
b : -380.0000, 7 -> 2
c : -445.0000, 7 -> 6
c : -530.0000, 0 -> 0
a : 77.0000, 1 -> 7
b : -411.0000, 2 -> 1
c : 458.0000, 3 -> 4
b : 267.0000, 4 -> 1
b : -15.0000, 5 -> 4
c : 852.0000, 6 -> 0
c : 771.0000, 7 -> 1
