a : 911.0000, 0 -> 5
b : -819.0000, 0 -> 0
c : 401.0000, 0 -> 0
a : 854.0000, 1 -> 0
b : -817.0000, 1 -> 5
c : -555.0000, 1 -> 3
a : -805.0000, 2 -> 4
b : 284.0000, 2 -> 5
c : -933.0000, 2 -> 3
a : 760.0000, 3 -> 1
b : -443.0000, 3 -> 6
c : 797.0000, 3 -> 6
a : -559.0000, 4 -> 3
b : -151.0000, 4 -> 0
c : 323.0000, 4 -> 2
a : -860.0000, 5 -> 2
b : 347.0000, 5 -> 6
c : 274.0000, 5 -> 3
a : -548.0000, 6 -> 3
b : -427.0000, 6 -> 3
c : 140.0000, 6 -> 6
b : -404.0000, 0 -> 2
b : -367.0000, 1 -> 1
a : 672.0000, 2 -> 6
b : -480.0000, 3 -> 0
c : 918.0000, 4 -> 5
c : 451.0000, 5 -> 0
c : 375.0000, 6 -> 4
