a : 88.0000, 0 -> 3
b : 849.0000, 0 -> 5
c : -394.0000, 0 -> 3
d : 490.0000, 0 -> 4
a : -938.0000, 1 -> 3
b : -357.0000, 1 -> 0
c : -462.0000, 1 -> 3
d : -292.0000, 1 -> 6
a : -646.0000, 2 -> 6
b : -434.0000, 2 -> 2
c : 919.0000, 2 -> 5
d : -819.0000, 2 -> 3
a : 312.0000, 3 -> 2
b : 613.0000, 3 -> 3
c : -150.0000, 3 -> 3
d : -346.0000, 3 -> 2
a : -803.0000, 4 -> 0
b : 414.0000, 4 -> 3
c : -386.0000, 4 -> 2
d : -640.0000, 4 -> 2
a : -250.0000, 5 -> 1
b : -694.0000, 5 -> 0
c : 156.0000, 5 -> 1
d : -218.0000, 5 -> 3
a : -380.0000, 6 -> 0
b : 320.0000, 6 -> 5
c : -126.0000, 6 -> 4
d : -34.0000, 6 -> 2
c : -206.0000, 0 -> 5
a : 197.0000, 0 -> 0
c : 68.0000, 1 -> 6
d : 700.0000, 1 -> 3
d : 790.0000, 2 -> 5
b : 918.0000, 2 -> 1
d : -756.0000, 3 -> 5
c : -69.0000, 3 -> 6
b : -531.0000, 4 -> 6
a : 764.0000, 4 -> 5
c : -35.0000, 5 -> 4
c : -499.0000, 5 -> 5
b : 898.0000, 6 -> 3
a : 453.0000, 6 -> 6
