a : -698.0000, 0 -> 6
b : -988.0000, 0 -> 2
c : 132.0000, 0 -> 6
d : 986.0000, 0 -> 5
a : -573.0000, 1 -> 0
b : 706.0000, 1 -> 6
c : 238.0000, 1 -> 6
d : -141.0000, 1 -> 6
a : 849.0000, 2 -> 2
b : -160.0000, 2 -> 5
c : 578.0000, 2 -> 0
d : 398.0000, 2 -> 5
a : -233.0000, 3 -> 1
b : 752.0000, 3 -> 0
c : 21.0000, 3 -> 3
d : 10.0000, 3 -> 1
a : -242.0000, 4 -> 4
b : -301.0000, 4 -> 1
c : -386.0000, 4 -> 0
d : 126.0000, 4 -> 1
a : -182.0000, 5 -> 2
b : -780.0000, 5 -> 3
c : -45.0000, 5 -> 3
d : 909.0000, 5 -> 6
a : 745.0000, 6 -> 0
b : -187.0000, 6 -> 3
c : 130.0000, 6 -> 6
d : 830.0000, 6 -> 1
c : -424.0000, 0 -> 4
d : -407.0000, 0 -> 0
c : 167.0000, 1 -> 4
d : 295.0000, 1 -> 1
d : -19.0000, 2 -> 2
a : 398.0000, 2 -> 0
c : 324.0000, 3 -> 6
c : 245.0000, 3 -> 1
c : -961.0000, 4 -> 1
b : -795.0000, 4 -> 3
a : -254.0000, 5 -> 0
b : 683.0000, 5 -> 1
c : -695.0000, 6 -> 1
b : 482.0000, 6 -> 0
