a : 761.0000, 0 -> 5
b : 688.0000, 0 -> 0
c : -973.0000, 0 -> 0
a : -312.0000, 1 -> 0
b : 788.0000, 1 -> 2
c : -89.0000, 1 -> 0
a : -554.0000, 2 -> 1
b : -91.0000, 2 -> 2
c : -739.0000, 2 -> 1
a : 617.0000, 3 -> 1
b : 91.0000, 3 -> 2
c : -743.0000, 3 -> 2
a : 335.0000, 4 -> 2
b : -167.0000, 4 -> 3
c : 596.0000, 4 -> 4
a : 624.0000, 5 -> 0
b : 345.0000, 5 -> 4
c : 979.0000, 5 -> 1
b : -99.0000, 0 -> 2
a : -775.0000, 1 -> 2
a : -346.0000, 2 -> 2
a : 923.0000, 3 -> 2
c : -746.0000, 4 -> 1
c : -246.0000, 5 -> 5
