a : -937.0000, 0 -> 1
b : -338.0000, 0 -> 1
c : 750.0000, 0 -> 2
d : 461.0000, 0 -> 2
a : -687.0000, 1 -> 1
b : -346.0000, 1 -> 3
c : -150.0000, 1 -> 3
d : 412.0000, 1 -> 1
a : 712.0000, 2 -> 1
b : -965.0000, 2 -> 0
c : 121.0000, 2 -> 2
d : -33.0000, 2 -> 2
a : 318.0000, 3 -> 2
b : -729.0000, 3 -> 3
c : 521.0000, 3 -> 0
d : -904.0000, 3 -> 2
a : -545.0000, 0 -> 2
d : 869.0000, 0 -> 0
d : 601.0000, 1 -> 2
b : -567.0000, 1 -> 1
c : -609.0000, 2 -> 1
a : 829.0000, 2 -> 2
b : 402.0000, 3 -> 1
a : -488.0000, 3 -> 1
