a : -237.0000, 0 -> 2
b : 996.0000, 0 -> 0
c : 143.0000, 0 -> 4
d : 252.0000, 0 -> 0
a : 691.0000, 1 -> 2
b : 93.0000, 1 -> 3
c : 430.0000, 1 -> 1
d : 610.0000, 1 -> 2
a : 851.0000, 2 -> 2
b : 7.0000, 2 -> 4
c : -463.0000, 2 -> 3
d : -161.0000, 2 -> 3
a : -63.0000, 3 -> 4
b : -517.0000, 3 -> 3
c : -521.0000, 3 -> 3
d : -921.0000, 3 -> 3
a : -338.0000, 4 -> 5
b : 663.0000, 4 -> 2
c : -47.0000, 4 -> 3
d : -887.0000, 4 -> 0
a : -308.0000, 5 -> 4
b : 475.0000, 5 -> 1
c : -522.0000, 5 -> 1
d : -201.0000, 5 -> 5
a : 238.0000, 0 -> 0
d : 848.0000, 0 -> 1
c : 631.0000, 1 -> 4
b : -665.0000, 1 -> 4
a : 101.0000, 2 -> 1
b : 963.0000, 2 -> 2
a : -187.0000, 3 -> 2
d : 369.0000, 3 -> 0
c : -11.0000, 4 -> 0
c : 134.0000, 4 -> 5
c : 965.0000, 5 -> 0
b : 943.0000, 5 -> 0
