a : -615.0000, 0 -> 3
b : 101.0000, 0 -> 3
c : -766.0000, 0 -> 0
a : -44.0000, 1 -> 0
b : -134.0000, 1 -> 5
c : -983.0000, 1 -> 2
a : 941.0000, 2 -> 6
b : -109.0000, 2 -> 3
c : 765.0000, 2 -> 5
a : -913.0000, 3 -> 5
b : -617.0000, 3 -> 7
c : 454.0000, 3 -> 2
a : 559.0000, 4 -> 1
b : -447.0000, 4 -> 6
c : 585.0000, 4 -> 2
a : -998.0000, 5 -> 7
b : 556.0000, 5 -> 6
c : 619.0000, 5 -> 2
a : -361.0000, 6 -> 0
b : -300.0000, 6 -> 7
c : -425.0000, 6 -> 2
a : -608.0000, 7 -> 6
b : 205.0000, 7 -> 1
c : -516.0000, 7 -> 2
c : -926.0000, 0 -> 7
c : -235.0000, 1 -> 4
c : 111.0000, 2 -> 1
b : -922.0000, 3 -> 2
a : 112.0000, 4 -> 2
c : 204.0000, 5 -> 6
b : -856.0000, 6 -> 3
c : -303.0000, 7 -> 0
