a : 835.0000, 0 -> 2
b : -536.0000, 0 -> 3
c : -838.0000, 0 -> 0
d : -27.0000, 0 -> 1
a : -736.0000, 1 -> 0
b : -193.0000, 1 -> 4
c : -235.0000, 1 -> 0
d : 849.0000, 1 -> 1
a : -450.0000, 2 -> 2
b : 604.0000, 2 -> 1
c : 42.0000, 2 -> 2
d : 839.0000, 2 -> 2
a : -853.0000, 3 -> 4
b : -870.0000, 3 -> 2
c : -942.0000, 3 -> 2
d : 910.0000, 3 -> 2
a : -470.0000, 4 -> 5
b : 43.0000, 4 -> 5
c : 573.0000, 4 -> 5
d : 498.0000, 4 -> 4
a : 779.0000, 5 -> 4
b : 602.0000, 5 -> 5
c : -133.0000, 5 -> 1
d : -33.0000, 5 -> 5
a : -653.0000, 0 -> 1
b : 558.0000, 0 -> 5
d : 464.0000, 1 -> 0
c : -755.0000, 1 -> 1
a : -47.0000, 2 -> 0
b : -493.0000, 2 -> 0
c : -87.0000, 3 -> 3
a : 189.0000, 3 -> 3
d : -988.0000, 4 -> 1
b : 883.0000, 4 -> 4
c : 938.0000, 5 -> 2
a : -410.0000, 5 -> 1
