a : 897.0000, 0 -> 3
b : 83.0000, 0 -> 6
c : -95.0000, 0 -> 2
a : 990.0000, 1 -> 5
b : -144.0000, 1 -> 5
c : -283.0000, 1 -> 1
a : 566.0000, 2 -> 1
b : -120.0000, 2 -> 5
c : -23.0000, 2 -> 5
a : -655.0000, 3 -> 3
b : 769.0000, 3 -> 4
c : -227.0000, 3 -> 6
a : -776.0000, 4 -> 0
b : -474.0000, 4 -> 5
c : -125.0000, 4 -> 7
a : -275.0000, 5 -> 1
b : -57.0000, 5 -> 1
c : -842.0000, 5 -> 3
a : -97.0000, 6 -> 2
b : 911.0000, 6 -> 5
c : 552.0000, 6 -> 7
a : -210.0000, 7 -> 2
b : -993.0000, 7 -> 3
c : 439.0000, 7 -> 6
a : -906.0000, 0 -> 0
b : -837.0000, 1 -> 3
a : -601.0000, 2 -> 7
c : 76.0000, 3 -> 5
a : 40.0000, 4 -> 7
c : 783.0000, 5 -> 2
a : 376.0000, 6 -> 1
a : 596.0000, 7 -> 0
