a : -436.0000, 0 -> 1
b : 115.0000, 0 -> 0
c : -102.0000, 0 -> 2
d : -240.0000, 0 -> 1
a : 685.0000, 1 -> 3
b : -280.0000, 1 -> 0
c : 23.0000, 1 -> 1
d : -260.0000, 1 -> 0
a : -77.0000, 2 -> 3
b : -249.0000, 2 -> 1
c : -485.0000, 2 -> 2
d : -271.0000, 2 -> 3
a : -532.0000, 3 -> 0
b : -982.0000, 3 -> 1
c : 100.0000, 3 -> 2
d : -588.0000, 3 -> 0
d : -646.0000, 0 -> 2
d : 61.0000, 0 -> 0
d : -284.0000, 1 -> 2
c : -149.0000, 1 -> 3
d : -844.0000, 2 -> 2
b : -328.0000, 2 -> 3
d : 369.0000, 3 -> 2
c : 97.0000, 3 -> 1
