a : -726.0000, 0 -> 3
b : -719.0000, 0 -> 1
c : 275.0000, 0 -> 0
a : 415.0000, 1 -> 5
b : 599.0000, 1 -> 6
c : -602.0000, 1 -> 3
a : 877.0000, 2 -> 3
b : -832.0000, 2 -> 4
c : -154.0000, 2 -> 1
a : -157.0000, 3 -> 3
b : 190.0000, 3 -> 6
c : -1000.0000, 3 -> 5
a : 928.0000, 4 -> 0
b : -311.0000, 4 -> 0
c : 793.0000, 4 -> 0
a : 91.0000, 5 -> 3
b : 851.0000, 5 -> 5
c : -935.0000, 5 -> 3
a : 788.0000, 6 -> 3
b : 280.0000, 6 -> 5
c : 660.0000, 6 -> 6
b : -551.0000, 0 -> 6
c : -180.0000, 1 -> 6
b : -516.0000, 2 -> 2
a : 230.0000, 3 -> 5
a : 97.0000, 4 -> 2
c : 499.0000, 5 -> 5
a : 347.0000, 6 -> 2
