a : 138.0000, 0 -> 7
b : -741.0000, 0 -> 2
c : -141.0000, 0 -> 7
d : 451.0000, 0 -> 0
a : -951.0000, 1 -> 6
b : 156.0000, 1 -> 3
c : -729.0000, 1 -> 6
d : -855.0000, 1 -> 2
a : -709.0000, 2 -> 0
b : 202.0000, 2 -> 4
c : 599.0000, 2 -> 3
d : -393.0000, 2 -> 2
a : -114.0000, 3 -> 3
b : 976.0000, 3 -> 1
c : -554.0000, 3 -> 6
d : 802.0000, 3 -> 5
a : -343.0000, 4 -> 3
b : -464.0000, 4 -> 0
c : -78.0000, 4 -> 4
d : 74.0000, 4 -> 5
a : 467.0000, 5 -> 1
b : 295.0000, 5 -> 1
c : 977.0000, 5 -> 5
d : -13.0000, 5 -> 0
a : -626.0000, 6 -> 4
b : 763.0000, 6 -> 3
c : -839.0000, 6 -> 6
d : 129.0000, 6 -> 6
a : 40.0000, 7 -> 7
b : 997.0000, 7 -> 1
c : -850.0000, 7 -> 6
d : 579.0000, 7 -> 5
b : 637.0000, 0 -> 7
c : -93.0000, 0 -> 2
c : 725.0000, 1 -> 7
a : -73.0000, 1 -> 7
a : 860.0000, 2 -> 6
b : -14.0000, 2 -> 2
a : 698.0000, 3 -> 5
c : 724.0000, 3 -> 0
a : -831.0000, 4 -> 4
a : 529.0000, 4 -> 6
a : -543.0000, 5 -> 2
b : -74.0000, 5 -> 0
b : 824.0000, 6 -> 0
d : -296.0000, 6 -> 5
c : -975.0000, 7 -> 3
c : 411.0000, 7 -> 5
