a : 705.0000, 0 -> 2
b : 584.0000, 0 -> 1
c : 830.0000, 0 -> 3
d : -277.0000, 0 -> 3
a : -878.0000, 1 -> 2
b : -457.0000, 1 -> 0
c : -339.0000, 1 -> 0
d : -688.0000, 1 -> 0
a : -960.0000, 2 -> 0
b : -847.0000, 2 -> 2
c : -101.0000, 2 -> 3
d : 547.0000, 2 -> 0
a : -19.0000, 3 -> 3
b : 958.0000, 3 -> 1
c : -837.0000, 3 -> 1
d : -312.0000, 3 -> 0
d : -905.0000, 0 -> 1
a : -432.0000, 0 -> 0
a : 330.0000, 1 -> 1
c : 974.0000, 1 -> 1
c : 837.0000, 2 -> 0
b : 565.0000, 2 -> 1
d : 58.0000, 3 -> 3
c : 734.0000, 3 -> 3
