a : -813.0000, 0 -> 7
b : 459.0000, 0 -> 6
a : -49.0000, 1 -> 7
b : -903.0000, 1 -> 4
a : -458.0000, 2 -> 6
b : -358.0000, 2 -> 0
a : -731.0000, 3 -> 1
b : 786.0000, 3 -> 2
a : 275.0000, 4 -> 0
b : -388.0000, 4 -> 4
a : 832.0000, 5 -> 3
b : 586.0000, 5 -> 3
a : 668.0000, 6 -> 4
b : -358.0000, 6 -> 6
a : 785.0000, 7 -> 0
b : -401.0000, 7 -> 4
a : -542.0000, 0 -> 6
a : 632.0000, 1 -> 5
a : -55.0000, 2 -> 0
b : -771.0000, 3 -> 7
b : 311.0000, 4 -> 1
a : 825.0000, 5 -> 1
b : 514.0000, 6 -> 1
a : 9.0000, 7 -> 6
